"idDadosRepresa";"idReservatorio";"dataMedida";"nivelReservatorio";"volUtilReservatorio";"porVolUtilReservatorio";"geracao";"vazaoAfluente";"vazaoDefluente";"produtividade";"vazaoTurbinada";"vazaoVertida";"vazaoTurbinadaVazio"
"7717";"15";"2006-09-07";"763.4199829101562";\N;\N;\N;"796";"932";\N;"932";"0";\N
"7718";"15";"2006-09-08";\N;\N;\N;\N;\N;\N;\N;\N;\N;\N
"7719";"15";"2006-09-09";"763.3400268554688";\N;\N;\N;"381";"1033";\N;"1033";"0";\N
"7720";"15";"2006-09-10";"763.27001953125";\N;\N;\N;"380";"932";\N;"932";"0";\N
"7721";"15";"2006-09-11";"763.27001953125";\N;\N;\N;"1089";"1089";\N;"1089";"0";\N
"7722";"15";"2006-09-12";"763.1500244140625";\N;\N;\N;"0";"1096";\N;"1096";"0";\N
"7723";"15";"2006-09-13";"763.0999755859375";\N;\N;\N;"291";"971";\N;"971";"0";\N
"7724";"15";"2006-09-14";"763.0399780273438";\N;\N;\N;"280";"1096";\N;"1096";"0";\N
"7725";"15";"2006-09-15";"762.97998046875";\N;\N;\N;"303";"1108";\N;"1108";"0";\N
"7726";"15";"2006-09-16";"762.9199829101562";\N;\N;\N;"334";"1118";\N;"1118";"0";\N
"7727";"15";"2006-09-17";"762.8499755859375";\N;\N;\N;"193";"1109";\N;"1109";"0";\N
"7728";"15";"2006-09-18";"762.780029296875";\N;\N;\N;"225";"1140";\N;"1140";"0";\N
"7729";"15";"2006-09-19";"762.7100219726562";\N;\N;\N;"283";"1199";\N;"1199";"0";\N
"7730";"15";"2006-09-20";"762.6300048828125";\N;\N;\N;"248";"1294";\N;"1294";"0";\N
"7731";"15";"2006-09-21";"762.5599975585938";\N;\N;\N;"228";"1144";\N;"1144";"0";\N
"7732";"15";"2006-09-22";"762.489990234375";\N;\N;\N;"263";"1179";\N;"1179";"0";\N
"7733";"15";"2006-09-23";"762.4199829101562";\N;\N;\N;"224";"1139";\N;"1139";"0";\N
"7734";"15";"2006-09-24";"762.3499755859375";\N;\N;\N;"265";"1180";\N;"1180";"0";\N
"7735";"15";"2006-09-25";"762.280029296875";\N;\N;\N;"322";"1238";\N;"1238";"0";\N
"7736";"15";"2006-09-26";"762.219970703125";\N;\N;\N;"561";"1346";\N;"1346";"0";\N
"7737";"15";"2006-09-27";"762.1599731445312";\N;\N;\N;"551";"1336";\N;"1336";"0";\N
"7738";"15";"2006-09-28";"762.0999755859375";\N;\N;\N;"534";"1319";\N;"1319";"0";\N
"7739";"15";"2006-09-29";"762.0399780273438";\N;\N;\N;"455";"1240";\N;"1240";"0";\N
"7740";"15";"2006-09-30";"761.989990234375";\N;\N;\N;"416";"1064";\N;"1064";"0";\N
"7741";"16";"2005-10-01";"663.9600219726562";\N;\N;\N;"554";"848";\N;"848";"0";\N
"7742";"16";"2005-10-02";"663.8800048828125";\N;\N;\N;"547";"760";\N;"760";"0";\N
"7743";"16";"2005-10-03";"663.7899780273438";\N;\N;\N;"708";"948";\N;"948";"0";\N
"7744";"16";"2005-10-04";"663.8300170898438";\N;\N;\N;"843";"736";\N;"736";"0";\N
"7745";"16";"2005-10-05";"663.8499755859375";\N;\N;\N;"843";"790";\N;"790";"0";\N
"7746";"16";"2005-10-06";"663.8599853515625";\N;\N;\N;"974";"947";\N;"947";"0";\N
"7747";"16";"2005-10-07";"663.8499755859375";\N;\N;\N;"915";"942";\N;"942";"0";\N
"7748";"16";"2005-10-08";"663.9500122070312";\N;\N;\N;"1027";"760";\N;"760";"0";\N
"7749";"16";"2005-10-09";"664.0399780273438";\N;\N;\N;"889";"648";\N;"648";"0";\N
"7750";"16";"2005-10-10";"664.0800170898438";\N;\N;\N;"960";"853";\N;"853";"0";\N
"7751";"16";"2005-10-11";"664.1300048828125";\N;\N;\N;"1002";"868";\N;"868";"0";\N
"7752";"16";"2005-10-12";"664.1400146484375";\N;\N;\N;"956";"929";\N;"929";"0";\N
"7753";"16";"2005-10-13";"664.1799926757812";\N;\N;\N;"902";"795";\N;"795";"0";\N
"7754";"16";"2005-10-14";"664.2000122070312";\N;\N;\N;"990";"936";\N;"936";"0";\N
"7755";"16";"2005-10-15";"664.1500244140625";\N;\N;\N;"808";"942";\N;"942";"0";\N
"7756";"16";"2005-10-16";"664.030029296875";\N;\N;\N;"535";"871";\N;"871";"0";\N
"7757";"16";"2005-10-17";"663.969970703125";\N;\N;\N;"701";"861";\N;"861";"0";\N
"7758";"16";"2005-10-18";"663.969970703125";\N;\N;\N;"956";"956";\N;"956";"0";\N
"7759";"16";"2005-10-19";"663.989990234375";\N;\N;\N;"1001";"948";\N;"948";"0";\N
"7760";"16";"2005-10-20";"664";\N;\N;\N;"949";"922";\N;"922";"0";\N
"7761";"16";"2005-10-21";"664.0599975585938";\N;\N;\N;"1006";"845";\N;"845";"0";\N
"7762";"16";"2005-10-22";"664.0800170898438";\N;\N;\N;"758";"704";\N;"704";"0";\N
"7763";"16";"2005-10-23";"664.0900268554688";\N;\N;\N;"514";"488";\N;"488";"0";\N
"7764";"16";"2005-10-24";"664.0599975585938";\N;\N;\N;"753";"833";\N;"833";"0";\N
"7765";"16";"2005-10-25";"664.0800170898438";\N;\N;\N;"907";"853";\N;"853";"0";\N
"7766";"16";"2005-10-26";"664.1300048828125";\N;\N;\N;"934";"800";\N;"800";"0";\N
"7767";"16";"2005-10-27";"664.2000122070312";\N;\N;\N;"1039";"851";\N;"851";"0";\N
"7768";"16";"2005-10-28";"664.219970703125";\N;\N;\N;"986";"932";\N;"932";"0";\N
"7769";"16";"2005-10-29";"664.1500244140625";\N;\N;\N;"748";"936";\N;"936";"0";\N
"7770";"16";"2005-10-30";"664.1699829101562";\N;\N;\N;"807";"753";\N;"753";"0";\N
"7771";"16";"2005-10-31";"664.1500244140625";\N;\N;\N;"888";"941";\N;"941";"0";\N
"7772";"16";"2005-12-01";"664.52001953125";\N;\N;\N;"1117";"849";\N;"849";"0";\N
"7773";"16";"2005-12-02";"664.6199951171875";\N;\N;\N;"1201";"933";\N;"933";"0";\N
"7774";"16";"2005-12-03";"664.6199951171875";\N;\N;\N;"931";"931";\N;"931";"0";\N
"7775";"16";"2005-12-04";"664.5499877929688";\N;\N;\N;"744";"932";\N;"932";"0";\N
"7776";"16";"2005-12-05";"664.510009765625";\N;\N;\N;"832";"939";\N;"939";"0";\N
"7777";"16";"2005-12-06";"664.5700073242188";\N;\N;\N;"1104";"943";\N;"943";"0";\N
"7778";"16";"2005-12-07";"664.6599731445312";\N;\N;\N;"1184";"943";\N;"943";"0";\N
"7779";"16";"2005-12-08";"664.5900268554688";\N;\N;\N;"751";"939";\N;"939";"0";\N
"7780";"16";"2005-12-09";"664.52001953125";\N;\N;\N;"749";"937";\N;"937";"0";\N
"7781";"16";"2005-12-10";"664.510009765625";\N;\N;\N;"874";"901";\N;"901";"0";\N
"7782";"16";"2005-12-11";"664.4299926757812";\N;\N;\N;"685";"900";\N;"900";"0";\N
"7783";"16";"2005-12-12";"664.5700073242188";\N;\N;\N;"1295";"919";\N;"919";"0";\N
"7784";"16";"2005-12-13";"664.6699829101562";\N;\N;\N;"1190";"921";\N;"921";"0";\N
"7785";"16";"2005-12-14";"664.7000122070312";\N;\N;\N;"1019";"938";\N;"938";"0";\N
"7786";"16";"2005-12-15";"664.6599731445312";\N;\N;\N;"825";"933";\N;"933";"0";\N
"7787";"16";"2005-12-16";"664.5999755859375";\N;\N;\N;"768";"929";\N;"929";"0";\N
"7788";"16";"2005-12-17";"664.5499877929688";\N;\N;\N;"715";"849";\N;"849";"0";\N
"7789";"16";"2005-12-18";"664.530029296875";\N;\N;\N;"749";"803";\N;"803";"0";\N
"7790";"16";"2005-12-19";"664.5599975585938";\N;\N;\N;"949";"869";\N;"869";"0";\N
"7791";"16";"2005-12-20";"664.489990234375";\N;\N;\N;"682";"870";\N;"870";"0";\N
"7792";"16";"2005-12-21";"664.489990234375";\N;\N;\N;"938";"938";\N;"938";"0";\N
"7793";"16";"2005-12-22";"664.4199829101562";\N;\N;\N;"747";"935";\N;"935";"0";\N
"7794";"16";"2005-12-23";"664.239990234375";\N;\N;\N;"457";"940";\N;"940";"0";\N
"7795";"16";"2005-12-24";"664.2000122070312";\N;\N;\N;"598";"705";\N;"705";"0";\N
"7796";"16";"2005-12-25";"664.260009765625";\N;\N;\N;"507";"346";\N;"346";"0";\N
"7797";"16";"2005-12-26";"664.1699829101562";\N;\N;\N;"632";"873";\N;"873";"0";\N
"7798";"16";"2005-12-27";"664.0599975585938";\N;\N;\N;"648";"944";\N;"944";"0";\N
"7799";"16";"2005-12-28";"664.0599975585938";\N;\N;\N;"714";"714";\N;"714";"0";\N
"7800";"16";"2005-12-29";"664.1199951171875";\N;\N;\N;"869";"708";\N;"708";"0";\N
"7801";"16";"2005-12-30";"664.1400146484375";\N;\N;\N;"757";"703";\N;"703";"0";\N
"7802";"16";"2005-12-31";"664.0900268554688";\N;\N;\N;"571";"706";\N;"706";"0";\N
"7803";"16";"2006-01-01";"664.0900268554688";\N;\N;\N;"398";"398";\N;"398";"0";\N
"7804";"16";"2006-01-02";"664.0399780273438";\N;\N;\N;"698";"832";\N;"832";"0";\N
"7805";"16";"2006-01-03";"664";\N;\N;\N;"841";"948";\N;"948";"0";\N
"7806";"16";"2006-01-04";"664.030029296875";\N;\N;\N;"1031";"951";\N;"951";"0";\N
"7807";"16";"2006-01-05";"664.2000122070312";\N;\N;\N;"1409";"952";\N;"952";"0";\N
"7808";"16";"2006-01-06";"664.3200073242188";\N;\N;\N;"1270";"948";\N;"948";"0";\N
"7809";"16";"2006-01-07";"664.5800170898438";\N;\N;\N;"1528";"831";\N;"831";"0";\N
"7810";"16";"2006-01-08";"664.8900146484375";\N;\N;\N;"1620";"788";\N;"788";"0";\N
"7811";"16";"2006-01-09";"665.0900268554688";\N;\N;\N;"1475";"928";\N;"928";"0";\N
"7812";"16";"2006-01-10";"665.1900024414062";\N;\N;\N;"1114";"835";\N;"796";"38";\N
"7813";"16";"2006-01-11";"665.22998046875";\N;\N;\N;"1098";"986";\N;"826";"160";\N
"7814";"16";"2006-01-12";"665.2000122070312";\N;\N;\N;"1030";"1114";\N;"914";"200";\N
"7815";"16";"2006-01-13";"665.1599731445312";\N;\N;\N;"966";"1078";\N;"904";"173";\N
"7816";"16";"2006-01-14";"665.0999755859375";\N;\N;\N;"858";"1026";\N;"906";"120";\N
"7817";"16";"2006-01-15";"664.989990234375";\N;\N;\N;"727";"1034";\N;"914";"120";\N
"7818";"16";"2006-01-16";"664.9299926757812";\N;\N;\N;"881";"1042";\N;"922";"120";\N
"7819";"16";"2006-01-17";"664.9199829101562";\N;\N;\N;"1015";"1042";\N;"922";"120";\N
"7820";"16";"2006-01-18";"664.9500122070312";\N;\N;\N;"1064";"983";\N;"913";"70";\N
"7821";"16";"2006-01-19";"664.969970703125";\N;\N;\N;"978";"924";\N;"924";"0";\N
"7822";"16";"2006-01-20";"665.0700073242188";\N;\N;\N;"1055";"779";\N;"779";"0";\N
"7823";"16";"2006-01-21";"665.0800170898438";\N;\N;\N;"933";"906";\N;"906";"0";\N
"7824";"16";"2006-01-22";"665.0999755859375";\N;\N;\N;"961";"905";\N;"905";"0";\N
"7825";"16";"2006-01-23";"665.1599731445312";\N;\N;\N;"1078";"910";\N;"910";"0";\N
"7826";"16";"2006-01-24";"665.22998046875";\N;\N;\N;"1050";"855";\N;"855";"0";\N
"7827";"16";"2006-01-25";"665.3499755859375";\N;\N;\N;"1133";"798";\N;"798";"0";\N
"7828";"16";"2006-01-26";"665.4299926757812";\N;\N;\N;"1198";"974";\N;"626";"348";\N
"7829";"16";"2006-01-27";"665.3599853515625";\N;\N;\N;"1133";"1328";\N;"828";"500";\N
"7830";"16";"2006-01-28";"665.3200073242188";\N;\N;\N;"1016";"1128";\N;"828";"300";\N
"7831";"16";"2006-01-29";"665.2100219726562";\N;\N;\N;"704";"1011";\N;"711";"300";\N
"7832";"16";"2006-01-30";"665.2000122070312";\N;\N;\N;"1067";"1095";\N;"795";"300";\N
"7833";"16";"2006-01-31";"665.1300048828125";\N;\N;\N;"863";"1059";\N;"759";"300";\N
"7834";"16";"2006-02-01";"665.0800170898438";\N;\N;\N;"861";"1001";\N;"701";"300";\N
"7835";"16";"2006-02-02";"665.0700073242188";\N;\N;\N;"851";"879";\N;"729";"150";\N
"7836";"16";"2006-02-03";"665.0999755859375";\N;\N;\N;"904";"820";\N;"820";"0";\N
"7837";"16";"2006-02-04";"665.0499877929688";\N;\N;\N;"681";"821";\N;"821";"0";\N
"7838";"16";"2006-02-05";"665";\N;\N;\N;"683";"823";\N;"823";"0";\N
"7839";"16";"2006-02-06";"665.030029296875";\N;\N;\N;"908";"824";\N;"824";"0";\N
"7840";"16";"2006-02-07";"665.0499877929688";\N;\N;\N;"878";"822";\N;"822";"0";\N
"7841";"16";"2006-02-08";"665.1300048828125";\N;\N;\N;"1047";"823";\N;"823";"0";\N
"7842";"16";"2006-02-09";"665.1799926757812";\N;\N;\N;"962";"822";\N;"822";"0";\N
"7843";"16";"2006-02-10";"665.280029296875";\N;\N;\N;"1014";"735";\N;"735";"0";\N
"7844";"16";"2006-02-11";"665.4000244140625";\N;\N;\N;"1137";"801";\N;"701";"100";\N
"7845";"16";"2006-02-12";"665.3800048828125";\N;\N;\N;"1043";"1099";\N;"824";"275";\N
"7846";"16";"2006-02-13";"665.3200073242188";\N;\N;\N;"975";"1142";\N;"839";"303";\N
"7847";"16";"2006-02-14";"665.3300170898438";\N;\N;\N;"1327";"1299";\N;"849";"450";\N
"7848";"16";"2006-02-15";"665.27001953125";\N;\N;\N;"1101";"1269";\N;"844";"425";\N
"7849";"16";"2006-02-16";"665.1500244140625";\N;\N;\N;"814";"1150";\N;"850";"300";\N
"7850";"16";"2006-02-17";"665.1500244140625";\N;\N;\N;"871";"871";\N;"765";"106";\N
"7851";"16";"2006-02-18";"665.1199951171875";\N;\N;\N;"751";"832";\N;"832";"0";\N
"7852";"16";"2006-02-19";"664.9600219726562";\N;\N;\N;"395";"838";\N;"838";"0";\N
"7853";"16";"2006-02-20";"664.9600219726562";\N;\N;\N;"841";"841";\N;"841";"0";\N
"7854";"16";"2006-02-21";"665.0399780273438";\N;\N;\N;"1059";"840";\N;"840";"0";\N
"7855";"16";"2006-02-22";"665.1199951171875";\N;\N;\N;"1061";"838";\N;"838";"0";\N
"7856";"16";"2006-02-23";"665.219970703125";\N;\N;\N;"1115";"835";\N;"835";"0";\N
"7857";"16";"2006-02-24";"665.3300170898438";\N;\N;\N;"1138";"830";\N;"830";"0";\N
"7858";"16";"2006-02-25";"665.3599853515625";\N;\N;\N;"920";"836";\N;"836";"0";\N
"7859";"16";"2006-02-26";"665.3599853515625";\N;\N;\N;"834";"834";\N;"834";"0";\N
"7860";"16";"2006-02-27";"665.3800048828125";\N;\N;\N;"894";"838";\N;"838";"0";\N
"7861";"16";"2006-02-28";"665.4099731445312";\N;\N;\N;"924";"840";\N;"840";"0";\N
"7862";"16";"2006-03-01";"665.3900146484375";\N;\N;\N;"789";"845";\N;"845";"0";\N
"7863";"16";"2006-03-02";"665.4299926757812";\N;\N;\N;"958";"846";\N;"846";"0";\N
"7864";"16";"2006-03-03";"665.469970703125";\N;\N;\N;"905";"793";\N;"793";"0";\N
"7865";"16";"2006-03-04";"665.469970703125";\N;\N;\N;"766";"766";\N;"766";"0";\N
"7866";"16";"2006-03-05";"665.4400024414062";\N;\N;\N;"751";"835";\N;"835";"0";\N
"7867";"16";"2006-03-06";"665.4299926757812";\N;\N;\N;"818";"846";\N;"846";"0";\N
"7868";"16";"2006-03-07";"665.5900268554688";\N;\N;\N;"1561";"1114";\N;"847";"267";\N
"7869";"16";"2006-03-08";"665.6300048828125";\N;\N;\N;"1798";"1686";\N;"853";"833";\N
"7870";"16";"2006-03-09";"665.7000122070312";\N;\N;\N;"2001";"1805";\N;"772";"1033";\N
"7871";"16";"2006-03-10";"665.719970703125";\N;\N;\N;"1923";"1868";\N;"768";"1100";\N
"7872";"16";"2006-03-11";"665.6799926757812";\N;\N;\N;"1844";"1956";\N;"856";"1100";\N
"7873";"16";"2006-03-12";"665.5800170898438";\N;\N;\N;"1673";"1953";\N;"853";"1100";\N
"7874";"16";"2006-03-13";"665.6400146484375";\N;\N;\N;"2127";"1959";\N;"859";"1100";\N
"7875";"16";"2006-03-14";"665.6599731445312";\N;\N;\N;"2013";"1957";\N;"857";"1100";\N
"7876";"16";"2006-03-15";"665.6900024414062";\N;\N;\N;"1839";"1755";\N;"855";"900";\N
"7877";"16";"2006-03-16";"665.719970703125";\N;\N;\N;"1844";"1760";\N;"860";"900";\N
"7878";"16";"2006-03-17";"665.719970703125";\N;\N;\N;"1863";"1863";\N;"863";"1000";\N
"7879";"16";"2006-03-18";"665.6799926757812";\N;\N;\N;"1750";"1862";\N;"862";"1000";\N
"7880";"16";"2006-03-19";"665.5900268554688";\N;\N;\N;"1507";"1759";\N;"859";"900";\N
"7881";"16";"2006-03-20";"665.5800170898438";\N;\N;\N;"1408";"1436";\N;"886";"550";\N
"7882";"16";"2006-03-21";"665.5900268554688";\N;\N;\N;"1221";"1193";\N;"893";"300";\N
"7883";"16";"2006-03-22";"665.5999755859375";\N;\N;\N;"1206";"1178";\N;"878";"300";\N
"7884";"16";"2006-03-23";"665.5700073242188";\N;\N;\N;"1069";"1153";\N;"870";"283";\N
"7885";"16";"2006-03-24";"665.5700073242188";\N;\N;\N;"1048";"1048";\N;"841";"207";\N
"7886";"16";"2006-03-25";"665.5999755859375";\N;\N;\N;"1037";"953";\N;"833";"120";\N
"7887";"16";"2006-03-26";"665.5700073242188";\N;\N;\N;"871";"955";\N;"835";"120";\N
"7888";"16";"2006-03-27";"665.5599975585938";\N;\N;\N;"869";"897";\N;"837";"60";\N
"7889";"16";"2006-03-28";"665.5499877929688";\N;\N;\N;"810";"838";\N;"838";"0";\N
"7890";"16";"2006-03-29";"665.5900268554688";\N;\N;\N;"951";"839";\N;"839";"0";\N
"7891";"16";"2006-03-30";"665.5900268554688";\N;\N;\N;"842";"842";\N;"842";"0";\N
"7892";"16";"2006-03-31";"665.6199951171875";\N;\N;\N;"963";"879";\N;"879";"0";\N
"7893";"16";"2006-04-01";"665.5999755859375";\N;\N;\N;"901";"957";\N;"957";"0";\N
"7894";"16";"2006-04-02";"665.5";\N;\N;\N;"691";"970";\N;"970";"0";\N
"7895";"16";"2006-04-03";"665.4400024414062";\N;\N;\N;"694";"862";\N;"862";"0";\N
"7896";"16";"2006-04-04";"665.4199829101562";\N;\N;\N;"798";"854";\N;"854";"0";\N
"7897";"16";"2006-04-05";"665.4400024414062";\N;\N;\N;"830";"774";\N;"774";"0";\N
"7898";"16";"2006-04-06";"665.52001953125";\N;\N;\N;"943";"719";\N;"719";"0";\N
"7899";"16";"2006-04-07";"665.5800170898438";\N;\N;\N;"874";"706";\N;"706";"0";\N
"7900";"16";"2006-04-08";"665.5999755859375";\N;\N;\N;"814";"758";\N;"758";"0";\N
"7901";"16";"2006-04-09";"665.530029296875";\N;\N;\N;"741";"937";\N;"937";"0";\N
"7902";"16";"2006-04-10";"665.489990234375";\N;\N;\N;"724";"836";\N;"836";"0";\N
"7903";"16";"2006-04-11";"665.530029296875";\N;\N;\N;"925";"813";\N;"813";"0";\N
"7904";"16";"2006-04-12";"665.5599975585938";\N;\N;\N;"910";"826";\N;"826";"0";\N
"7905";"16";"2006-04-13";"665.5999755859375";\N;\N;\N;"938";"827";\N;"827";"0";\N
"7906";"16";"2006-04-14";"665.530029296875";\N;\N;\N;"634";"830";\N;"830";"0";\N
"7907";"16";"2006-04-15";"665.4299926757812";\N;\N;\N;"549";"829";\N;"829";"0";\N
"7908";"16";"2006-04-16";"665.3400268554688";\N;\N;\N;"571";"823";\N;"823";"0";\N
"7909";"16";"2006-04-17";"665.3200073242188";\N;\N;\N;"760";"816";\N;"816";"0";\N
"7910";"16";"2006-04-18";"665.3300170898438";\N;\N;\N;"745";"717";\N;"717";"0";\N
"7911";"16";"2006-04-19";"665.2999877929688";\N;\N;\N;"594";"677";\N;"677";"0";\N
"7912";"16";"2006-04-20";"665.3099975585938";\N;\N;\N;"759";"731";\N;"731";"0";\N
"7913";"16";"2006-04-21";"665.260009765625";\N;\N;\N;"628";"768";\N;"768";"0";\N
"7914";"16";"2006-04-22";"665.2100219726562";\N;\N;\N;"678";"818";\N;"818";"0";\N
"7915";"16";"2006-04-23";"665.0700073242188";\N;\N;\N;"434";"826";\N;"826";"0";\N
"7916";"16";"2006-04-24";"665.0499877929688";\N;\N;\N;"773";"829";\N;"829";"0";\N
"7917";"16";"2006-04-25";"665.0900268554688";\N;\N;\N;"873";"761";\N;"761";"0";\N
"7918";"16";"2006-04-26";"665.1599731445312";\N;\N;\N;"917";"721";\N;"721";"0";\N
"7919";"16";"2006-04-27";"665.1699829101562";\N;\N;\N;"839";"811";\N;"811";"0";\N
"7920";"16";"2006-04-28";"665.2000122070312";\N;\N;\N;"896";"812";\N;"812";"0";\N
"7921";"16";"2006-04-29";"665.1400146484375";\N;\N;\N;"649";"817";\N;"817";"0";\N
"7922";"16";"2006-04-30";"665.02001953125";\N;\N;\N;"474";"809";\N;"809";"0";\N
"7923";"16";"2006-05-01";"664.8400268554688";\N;\N;\N;"298";"783";\N;"783";"0";\N
"7924";"16";"2006-05-02";"664.739990234375";\N;\N;\N;"573";"842";\N;"842";"0";\N
"7925";"16";"2006-05-03";"664.719970703125";\N;\N;\N;"790";"843";\N;"843";"0";\N
"7926";"16";"2006-05-04";"664.6500244140625";\N;\N;\N;"629";"817";\N;"817";"0";\N
"7927";"16";"2006-05-05";"664.5900268554688";\N;\N;\N;"661";"822";\N;"822";"0";\N
"7928";"16";"2006-05-06";"664.469970703125";\N;\N;\N;"436";"758";\N;"758";"0";\N
"7929";"16";"2006-05-07";"664.3099975585938";\N;\N;\N;"293";"723";\N;"723";"0";\N
"7930";"16";"2006-05-08";"664.1599731445312";\N;\N;\N;"436";"838";\N;"838";"0";\N
"7931";"16";"2006-05-09";"664.0900268554688";\N;\N;\N;"651";"838";\N;"838";"0";\N
"7932";"16";"2006-05-10";"664.1199951171875";\N;\N;\N;"917";"836";\N;"836";"0";\N
"7933";"16";"2006-05-11";"664.1300048828125";\N;\N;\N;"859";"832";\N;"832";"0";\N
"7934";"16";"2006-05-12";"664.1599731445312";\N;\N;\N;"854";"774";\N;"774";"0";\N
"7935";"16";"2006-05-13";"664.1500244140625";\N;\N;\N;"808";"835";\N;"835";"0";\N
"7936";"16";"2006-05-14";"663.969970703125";\N;\N;\N;"362";"844";\N;"844";"0";\N
"7937";"16";"2006-05-15";"663.9000244140625";\N;\N;\N;"659";"845";\N;"845";"0";\N
"7938";"16";"2006-05-16";"663.8499755859375";\N;\N;\N;"717";"851";\N;"851";"0";\N
"7939";"16";"2006-05-17";"663.8699951171875";\N;\N;\N;"859";"806";\N;"806";"0";\N
"7940";"16";"2006-05-18";"663.9500122070312";\N;\N;\N;"977";"764";\N;"764";"0";\N
"7941";"16";"2006-05-19";"664.0700073242188";\N;\N;\N;"1081";"760";\N;"760";"0";\N
"7942";"16";"2006-05-20";"664.0999755859375";\N;\N;\N;"829";"748";\N;"748";"0";\N
"7943";"16";"2006-05-21";"664.0800170898438";\N;\N;\N;"661";"714";\N;"714";"0";\N
"7944";"16";"2006-05-22";"664.1099853515625";\N;\N;\N;"825";"745";\N;"745";"0";\N
"7945";"16";"2006-05-23";"664.219970703125";\N;\N;\N;"1040";"745";\N;"745";"0";\N
"7946";"16";"2006-05-24";"664.2999877929688";\N;\N;\N;"991";"776";\N;"776";"0";\N
"7947";"16";"2006-05-25";"664.3699951171875";\N;\N;\N;"1011";"823";\N;"823";"0";\N
"7948";"16";"2006-05-26";"664.4199829101562";\N;\N;\N;"955";"820";\N;"820";"0";\N
"7949";"16";"2006-05-27";"664.4199829101562";\N;\N;\N;"825";"825";\N;"825";"0";\N
"7950";"16";"2006-05-28";"664.280029296875";\N;\N;\N;"461";"837";\N;"837";"0";\N
"7951";"16";"2006-05-29";"664.239990234375";\N;\N;\N;"737";"845";\N;"845";"0";\N
"7952";"16";"2006-05-30";"664.2899780273438";\N;\N;\N;"979";"845";\N;"845";"0";\N
"7953";"16";"2006-05-31";"664.3400268554688";\N;\N;\N;"930";"796";\N;"796";"0";\N
"7954";"16";"2006-06-01";"664.4099731445312";\N;\N;\N;"1018";"830";\N;"830";"0";\N
"7955";"16";"2006-06-02";"664.489990234375";\N;\N;\N;"1039";"825";\N;"825";"0";\N
"7956";"16";"2006-06-03";"664.5399780273438";\N;\N;\N;"958";"824";\N;"824";"0";\N
"7957";"16";"2006-06-04";"664.489990234375";\N;\N;\N;"692";"827";\N;"827";"0";\N
"7958";"16";"2006-06-05";"664.4600219726562";\N;\N;\N;"751";"832";\N;"832";"0";\N
"7959";"16";"2006-06-06";"664.5800170898438";\N;\N;\N;"1129";"807";\N;"807";"0";\N
"7960";"16";"2006-06-07";"664.7000122070312";\N;\N;\N;"1128";"806";\N;"806";"0";\N
"7961";"16";"2006-06-08";"664.8200073242188";\N;\N;\N;"1112";"790";\N;"790";"0";\N
"7962";"16";"2006-06-09";"664.8900146484375";\N;\N;\N;"1000";"813";\N;"813";"0";\N
"7963";"16";"2006-06-10";"664.9099731445312";\N;\N;\N;"868";"814";\N;"814";"0";\N
"7964";"16";"2006-06-11";"664.8800048828125";\N;\N;\N;"739";"819";\N;"819";"0";\N
"7965";"16";"2006-06-12";"664.9099731445312";\N;\N;\N;"896";"815";\N;"815";"0";\N
"7966";"16";"2006-06-13";"664.97998046875";\N;\N;\N;"942";"754";\N;"754";"0";\N
"7967";"16";"2006-06-14";"665.010009765625";\N;\N;\N;"894";"813";\N;"813";"0";\N
"7968";"16";"2006-06-15";"665.0800170898438";\N;\N;\N;"969";"773";\N;"773";"0";\N
"7969";"16";"2006-06-16";"665.0800170898438";\N;\N;\N;"816";"816";\N;"816";"0";\N
"7970";"16";"2006-06-17";"665.0800170898438";\N;\N;\N;"819";"819";\N;"819";"0";\N
"7971";"16";"2006-06-18";"665";\N;\N;\N;"601";"824";\N;"824";"0";\N
"7972";"16";"2006-06-19";"664.989990234375";\N;\N;\N;"759";"786";\N;"786";"0";\N
"7973";"16";"2006-06-20";"665.0900268554688";\N;\N;\N;"1096";"818";\N;"818";"0";\N
"7974";"16";"2006-06-21";"665.1500244140625";\N;\N;\N;"982";"814";\N;"814";"0";\N
"7975";"16";"2006-06-22";"665.27001953125";\N;\N;\N;"1120";"785";\N;"785";"0";\N
"7976";"16";"2006-06-23";"665.3800048828125";\N;\N;\N;"1108";"800";\N;"800";"0";\N
"7977";"16";"2006-06-24";"665.4400024414062";\N;\N;\N;"966";"798";\N;"798";"0";\N
"7978";"16";"2006-06-25";"665.4600219726562";\N;\N;\N;"857";"801";\N;"801";"0";\N
"7979";"16";"2006-06-26";"665.530029296875";\N;\N;\N;"1003";"808";\N;"808";"0";\N
"7980";"16";"2006-06-27";"665.5399780273438";\N;\N;\N;"837";"809";\N;"809";"0";\N
"7981";"16";"2006-06-28";"665.5900268554688";\N;\N;\N;"952";"812";\N;"812";"0";\N
"7982";"16";"2006-06-29";"665.6099853515625";\N;\N;\N;"868";"812";\N;"812";"0";\N
"7983";"16";"2006-06-30";"665.6300048828125";\N;\N;\N;"866";"810";\N;"810";"0";\N
"7984";"16";"2006-07-01";"665.7000122070312";\N;\N;\N;"1006";"810";\N;"810";"0";\N
"7985";"16";"2006-07-02";"665.6199951171875";\N;\N;\N;"591";"815";\N;"815";"0";\N
"7986";"16";"2006-07-03";"665.6199951171875";\N;\N;\N;"817";"817";\N;"817";"0";\N
